0	0	0	50	35
1	0	0	50	35
2	0	0	50	5
3	0	0	100	35
4	0	0	50	35
5	0	0	100	20
6	0	0	100	20
7	0	0	100	5
8	0	0	50	50
9	0	0	50	50
0	1	0	50	5
1	1	0	100	35
2	1	0	100	50
3	1	0	100	5
4	1	0	100	5
5	1	0	50	5
6	1	0	50	50
7	1	0	50	20
8	1	0	100	5
9	1	0	100	50
0	2	0	50	20
1	2	0	50	20
2	2	0	100	20
3	2	0	50	20
4	2	0	50	50
5	2	0	50	20
6	2	0	50	35
7	2	0	100	35
8	2	0	100	50
9	2	0	50	20
0	3	0	100	5
1	3	0	100	5
2	3	0	50	50
3	3	0	100	5
4	3	0	100	35
5	3	0	50	35
6	3	0	100	35
7	3	0	50	5
8	3	0	100	5
9	3	0	50	5
0	4	0	50	50
1	4	0	100	20
2	4	0	100	35
3	4	0	100	35
4	4	0	50	35
5	4	0	100	5
6	4	0	100	5
7	4	0	50	5
8	4	0	50	50
9	4	0	50	5
0	5	0	100	35
1	5	0	100	35
2	5	0	100	50
3	5	0	100	20
4	5	0	100	20
5	5	0	100	20
6	5	0	50	50
7	5	0	50	20
8	5	0	50	35
9	5	0	50	35
0	6	0	50	5
1	6	0	50	20
2	6	0	100	5
3	6	0	100	35
4	6	0	50	50
5	6	0	100	5
6	6	0	100	5
7	6	0	100	35
8	6	0	100	50
9	6	0	100	20
0	7	0	100	20
1	7	0	100	20
2	7	0	50	20
3	7	0	50	5
4	7	0	50	5
5	7	0	100	50
6	7	0	50	35
7	7	0	50	20
8	7	0	100	20
9	7	0	50	5
0	8	0	50	50
1	8	0	50	20
2	8	0	50	35
3	8	0	50	35
4	8	0	50	5
5	8	0	50	20
6	8	0	100	5
7	8	0	100	5
8	8	0	50	50
9	8	0	50	35
0	9	0	50	35
1	9	0	100	50
2	9	0	50	20
3	9	0	100	20
4	9	0	100	35
5	9	0	100	5
6	9	0	50	50
7	9	0	50	5
8	9	0	50	35
9	9	0	100	35
0	10	0	100	50
1	10	0	50	20
2	10	0	100	35
3	10	0	100	5
4	10	0	50	20
5	10	0	50	5
6	10	0	50	5
7	10	0	100	50
8	10	0	50	5
9	10	0	50	20
0	11	0	100	5
1	11	0	50	20
2	11	0	50	50
3	11	0	100	5
4	11	0	100	35
5	11	0	100	50
6	11	0	50	35
7	11	0	50	5
8	11	0	100	20
9	11	0	100	35
0	12	0	50	5
1	12	0	50	50
2	12	0	50	35
3	12	0	50	35
4	12	0	50	5
5	12	0	50	5
6	12	0	100	5
7	12	0	50	5
8	12	0	50	20
9	12	0	50	5
0	13	0	50	5
1	13	0	50	35
2	13	0	50	5
3	13	0	50	5
4	13	0	100	5
5	13	0	50	5
6	13	0	50	20
7	13	0	50	5
8	13	0	50	5
9	13	0	50	35
0	14	0	50	5
1	14	0	50	5
2	14	0	100	5
3	14	0	50	5
4	14	0	50	20
5	14	0	50	5
6	14	0	50	5
7	14	0	50	35
8	14	0	50	5
9	14	0	50	5
0	15	0	100	5
1	15	0	50	5
2	15	0	50	20
3	15	0	50	5
4	15	0	50	5
5	15	0	50	35
6	15	0	50	5
7	15	0	50	5
8	15	0	100	5
9	15	0	50	5
0	16	0	50	20
1	16	0	50	5
2	16	0	50	5
3	16	0	50	35
4	16	0	50	5
5	16	0	50	5
6	16	0	100	5
7	16	0	50	5
8	16	0	50	20
9	16	0	50	5
0	17	0	50	5
1	17	0	50	35
2	17	0	50	5
3	17	0	50	5
4	17	0	100	5
5	17	0	50	5
6	17	0	50	20
7	17	0	50	5
8	17	0	50	5
9	17	0	50	35
0	18	0	50	5
1	18	0	50	5
2	18	0	100	5
3	18	0	50	5
4	18	0	50	35
5	18	0	100	20
6	18	0	50	5
7	18	0	100	35
8	18	0	100	5
9	18	0	50	20
0	19	0	100	5
1	19	0	100	20
2	19	0	50	20
3	19	0	50	5
4	19	0	50	5
5	19	0	100	35
6	19	0	50	20
7	19	0	100	20
8	19	0	100	20
9	19	0	50	5
0	20	0	50	50
1	20	0	50	35
2	20	0	50	35
3	20	0	100	50
4	20	0	50	5
5	20	0	50	5
6	20	0	100	5
7	20	0	50	5
8	20	0	50	50
9	20	0	100	5
0	21	0	100	5
1	21	0	100	35
2	21	0	50	35
3	21	0	100	20
4	21	0	100	5
5	21	0	50	50
6	21	0	50	50
7	21	0	50	50
8	21	0	100	35
9	21	0	100	50
0	22	0	50	20
1	22	0	50	20
2	22	0	100	5
3	22	0	100	5
4	22	0	50	50
5	22	0	100	5
6	22	0	100	35
7	22	0	50	35
8	22	0	50	5
9	22	0	50	20
0	23	0	100	20
1	23	0	50	20
2	23	0	50	50
3	23	0	50	50
4	23	0	50	35
5	23	0	100	50
6	23	0	50	5
7	23	0	50	20
8	23	0	100	20
9	23	0	100	50
0	24	0	50	50
1	24	0	100	5
2	24	0	100	5
3	24	0	100	50
4	24	0	50	35
5	24	0	50	20
6	24	0	100	5
7	24	0	50	20
8	24	0	50	50
9	24	0	50	50
0	25	0	100	5
1	25	0	100	50
2	25	0	50	35
3	25	0	50	5
4	25	0	100	5
5	25	0	50	5
6	25	0	50	50
7	25	0	50	35
8	25	0	50	35
9	25	0	100	35
0	26	0	100	50
1	26	0	50	20
2	26	0	100	5
3	26	0	100	35
4	26	0	50	50
5	26	0	50	50
6	26	0	100	35
7	26	0	100	50
8	26	0	50	20
9	26	0	50	20
0	27	0	100	20
1	27	0	100	20
2	27	0	50	50
3	27	0	50	5
4	27	0	50	35
5	27	0	100	50
6	27	0	50	35
7	27	0	50	20
8	27	0	100	20
9	27	0	50	20
0	28	0	50	50
1	28	0	50	50
2	28	0	100	35
3	28	0	100	35
4	28	0	100	50
5	28	0	50	5
6	28	0	100	5
