0	0	0	70	70
1	0	0	70	45
2	0	0	90	5
3	0	0	90	50
4	0	0	70	45
5	0	0	90	70
6	0	0	90	30
7	0	0	70	50
8	0	0	70	40
9	0	0	90	10
10	0	0	90	0
11	0	0	90	75
12	0	0	70	70
13	0	0	70	45
14	0	0	90	75
15	0	0	70	10
16	0	0	90	55
17	0	0	90	70
18	0	0	90	0
19	0	0	70	70
20	0	0	70	50
21	0	0	90	75
22	0	0	90	60
23	0	0	90	75
24	0	0	70	70
25	0	0	70	50
26	0	0	90	40
27	0	0	90	70
28	0	0	90	55
29	0	0	90	70
30	0	0	90	75
31	0	0	70	55
32	0	0	70	65
33	0	0	70	50
34	0	0	90	25
35	0	0	90	25
36	0	0	90	65
37	0	0	70	75
38	0	0	70	0
39	0	0	90	75
40	0	0	70	30
41	0	0	70	45
42	0	0	90	35
43	0	0	70	30
44	0	0	90	50
45	0	0	70	0
46	0	0	90	60
47	0	0	70	50
48	0	0	90	55
49	0	0	90	10
0	1	0	90	40
1	1	0	90	15
2	1	0	70	70
3	1	0	90	30
4	1	0	90	20
5	1	0	70	30
6	1	0	90	40
7	1	0	70	0
8	1	0	90	35
9	1	0	90	75
10	1	0	70	70
11	1	0	70	45
12	1	0	90	15
13	1	0	90	10
14	1	0	90	40
15	1	0	70	15
16	1	0	90	60
17	1	0	70	30
18	1	0	70	40
19	1	0	70	0
20	1	0	90	5
21	1	0	90	35
22	1	0	90	5
23	1	0	70	0
24	1	0	70	70
25	1	0	90	65
26	1	0	90	75
27	1	0	90	25
28	1	0	90	10
29	1	0	70	65
30	1	0	90	10
31	1	0	70	5
32	1	0	90	0
33	1	0	70	10
34	1	0	70	40
35	1	0	70	0
36	1	0	90	5
37	1	0	90	35
38	1	0	70	70
39	1	0	70	45
40	1	0	90	30
41	1	0	70	70
42	1	0	90	55
43	1	0	70	70
44	1	0	90	25
45	1	0	70	50
46	1	0	70	45
47	1	0	70	0
48	1	0	90	60
49	1	0	90	55
0	2	0	70	70
1	2	0	90	45
2	2	0	90	20
3	2	0	90	30
4	2	0	90	55
5	2	0	70	70
6	2	0	90	25
7	2	0	90	30
8	2	0	70	50
9	2	0	70	15
10	2	0	70	70
11	2	0	70	40
12	2	0	70	10
13	2	0	70	55
14	2	0	70	60
